firstAuthor	accessionId	publicationDate	journal	title	reportedTrait	efoTraits	bgTraits	discoverySampleAncestry	"replicationSampleAncestry"	associationCount	summaryStatistics	ssApiFlag	agreedToCc0	genotypingTechnologies	pubmedId	initialSampleDescription	"replicateSampleDescription"
"Chen Y"	GCST90203906	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12221 levels"	"X-12221 measurement"	-	"82 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203906"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203907	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12306 levels"	"X-12306 measurement"	-	"82 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203907"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203908	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12283 levels"	"X-12283 measurement"	-	"95 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203908"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203909	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12407 levels"	"X-12407 measurement"	-	"79 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203909"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203910	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12410 levels"	"X-12410 measurement"	-	"91 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203910"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203911	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12544 levels"	"X-12544 measurement"	-	"97 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203911"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203912	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12680 levels"	"X-12680 measurement"	-	"107 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203912"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203913	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12462 levels"	"X-12462 measurement"	-	"107 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203913"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203914	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12701 levels"	"metabolite measurement"	-	"89 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203914"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203915	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12707 levels"	"X-12707 measurement"	-	"96 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203915"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203916	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12729 levels"	"X-12729 measurement"	-	"108 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203916"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203917	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12738 levels"	"X-12738 measurement"	-	"58 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203917"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203918	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12714 levels"	"X-12714 measurement"	-	"92 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203918"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203919	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12798 levels"	"X-12798 measurement"	-	"108 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203919"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203920	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12740 levels"	"X-12740 measurement"	-	"90 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203920"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203921	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12818 levels"	"X-12818 measurement"	-	"85 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203921"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203922	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12731 levels"	"X-12731 measurement"	-	"67 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203922"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203923	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12812 levels"	"X-12812 measurement"	-	"84 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203923"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203924	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12730 levels"	"X-12730 measurement"	-	"83 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203924"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203925	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12822 levels"	"X-12822 measurement"	-	"102 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203925"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203926	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12839 levels"	"X-12839 measurement"	-	"63 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203926"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90203927	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12844 levels"	"X-12844 measurement"	-	"107 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90203001-GCST90204000/GCST90203927"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202911	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12283 levels"	"X-12283 measurement"	-	"91 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202911"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202912	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-11850 levels"	"X-11850 measurement"	-	"88 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202912"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202913	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-11880 levels"	"X-11880 measurement"	-	"103 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202913"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202914	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12216 levels"	"X-12216 measurement"	-	"94 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202914"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202915	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-11858 levels"	"X-11858 measurement"	-	"98 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202915"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202916	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-11847 levels"	"X-11847 measurement"	-	"101 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202916"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202917	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12007 levels"	"X-12007 measurement"	-	"101 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202917"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202918	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-11852 levels"	"X-11852 measurement"	-	"92 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202918"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202919	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12221 levels"	"X-12221 measurement"	-	"78 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202919"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202920	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12193 levels"	"X-12193 measurement"	-	"100 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202920"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202921	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12101 levels"	"X-12101 measurement"	-	"102 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202921"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202922	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12112 levels"	"X-12112 measurement"	-	"102 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202922"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202923	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12100 levels"	"X-12100 measurement"	-	"103 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202923"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202924	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12117 levels"	"X-12117 measurement"	-	"70 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202924"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202925	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12104 levels"	"X-12104 measurement"	-	"88 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202925"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202926	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12127 levels"	"X-12127 measurement"	-	"79 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202926"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202927	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12407 levels"	"X-12407 measurement"	-	"86 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202927"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202928	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12411 levels"	"X-12411 measurement"	-	"103 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202928"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202929	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12714 levels"	"X-12714 measurement"	-	"78 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202929"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202930	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12731 levels"	"X-12731 measurement"	-	"69 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202930"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202931	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12544 levels"	"X-12544 measurement"	-	"84 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202931"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202932	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12462 levels"	"X-12462 measurement"	-	"103 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202932"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202933	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12410 levels"	"X-12410 measurement"	-	"93 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202933"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202934	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12707 levels"	"X-12707 measurement"	-	"97 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202934"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90202935	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-12701 levels"	"metabolite measurement"	-	"81 East Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90202001-GCST90203000/GCST90202935"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204029	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24418 levels"	"X-24418 measurement"	-	"70 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204029"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204030	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24456 levels"	"X-24456 measurement"	-	"80 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204030"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204031	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24494 levels"	"X-24494 measurement"	-	"78 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204031"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204032	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24757 levels"	"X-24757 measurement"	-	"68 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204032"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204033	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24811 levels"	"X-24811 measurement"	-	"57 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204033"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204034	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24801 levels"	"metabolite measurement"	-	"105 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204034"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204035	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24728 levels"	"X-24728 measurement"	-	"108 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204035"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204036	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24544 levels"	"X-24544 measurement"	-	"104 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204036"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204037	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24546 levels"	"X-24546 measurement"	-	"91 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204037"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204038	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24736 levels"	"X-24736 measurement"	-	"70 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204038"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204039	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24565 levels"	"metabolite measurement"	-	"56 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204039"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204040	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24585 levels"	"metabolite measurement"	-	"108 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204040"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204041	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24588 levels"	"X-24588 measurement"	-	"108 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204041"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204042	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24518 levels"	"X-24518 measurement"	-	"81 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204042"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204043	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24556 levels"	"X-24556 measurement"	-	"106 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204043"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204044	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24531 levels"	"metabolite measurement"	-	"64 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204044"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204045	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24947 levels"	"X-24947 measurement"	-	"104 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204045"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204046	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24951 levels"	"X-24951 measurement"	-	"106 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204046"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204047	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24812 levels"	"X-24812 measurement"	-	"101 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204047"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204048	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-24970 levels"	"X-24970 measurement"	-	"108 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204048"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204049	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-25109 levels"	"metabolite measurement"	-	"91 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204049"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204050	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-25420 levels"	"X-25420 measurement"	-	"108 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204050"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204051	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-25419 levels"	"X-25419 measurement"	-	"108 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204051"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204052	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-25433 levels"	"X-25433 measurement"	-	"85 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204052"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204053	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-25271 levels"	"X-25271 measurement"	-	"106 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204053"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204004	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-22162 levels"	"X-22162 measurement"	-	"107 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204004"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204005	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-23587 levels"	"X-23587 measurement"	-	"95 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204005"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204006	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-22834 levels"	"metabolite measurement"	-	"75 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204006"	no	no	"Genome-wide genotyping array"	36635386		NA
"Chen Y"	GCST90204007	2023-01-12	"Nat Genet"	"Genomic atlas of the plasma metabolome prioritizes metabolites implicated in human diseases."	"X-23636 levels"	"X-23636 measurement"	-	"108 South Asian"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90204001-GCST90205000/GCST90204007"	no	no	"Genome-wide genotyping array"	36635386		NA
