firstAuthor	accessionId	publicationDate	journal	title	reportedTrait	efoTraits	bgTraits	discoverySampleAncestry	"replicationSampleAncestry"	associationCount	summaryStatistics	ssApiFlag	agreedToCc0	genotypingTechnologies	pubmedId	initialSampleDescription	"replicateSampleDescription"
"Panyard DJ"	GCST90026311	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-21733 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026311"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026312	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"2-o-methylascorbic acid levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026312"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026313	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"X-22162 levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026313"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026314	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"4-chlorobenzoic acid levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026314"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026202	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Methylsuccinoylcarnitine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026202"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026203	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Myo-inositol levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026203"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026204	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetyl-3-methylhistidine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026204"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026205	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetyl-aspartyl-glutamate (naag) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026205"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026206	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetyl-beta-alanine levels"	"metabolite measurement"	-	"291 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026206"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026207	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetyl-isoputreanine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026207"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026208	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylalanine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026208"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026209	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylarginine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026209"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026210	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylasparagine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026210"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026211	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylaspartate (naa) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026211"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026212	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylglucosamine/n-acetylgalactosamine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026212"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026213	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylglutamate levels"	"metabolite measurement"	-	"291 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026213"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026214	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylglutamine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026214"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026215	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylglycine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026215"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026216	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylhistidine levels"	"metabolite measurement"	-	"291 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026216"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026217	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylisoleucine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026217"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026218	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylleucine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026218"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026219	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylmethionine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026219"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026220	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylneuraminate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026220"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026221	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylphenylalanine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026221"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026222	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylputrescine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026222"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026223	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylserine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026223"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026224	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetyltaurine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026224"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026225	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylthreonine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026225"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026226	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-acetylvaline levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026226"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026227	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-delta-acetylornithine levels"	"metabolite measurement"	-	"291 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026227"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026228	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-formylanthranilic acid levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026228"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026229	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-formylmethionine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026229"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026230	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N-trimethyl 5-aminovalerate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026230"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026231	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N1-methyl-2-pyridone-5-carboxamide levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026231"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026232	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N1-methyladenosine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026232"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026233	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N1-methylinosine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026233"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026234	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N2,n2-dimethylguanosine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026234"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026235	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N6,n6,n6-trimethyllysine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026235"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026236	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N6-carbamoylthreonyladenosine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026236"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026237	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"N6-succinyladenosine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026237"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026238	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Nicotinamide riboside levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026238"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026239	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"O-sulfo-l-tyrosine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026239"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026240	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Octanoylcarnitine (c8) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026240"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026241	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Orotate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026241"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026242	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Orotidine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026242"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026243	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Oxalate (ethanedioate) levels"	"metabolite measurement"	-	"291 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026243"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026244	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Palmitoyl dihydrosphingomyelin (d18:0/16:0) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026244"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026245	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Palmitoyl sphingomyelin (d18:1/16:0) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026245"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026246	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Pantothenate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026246"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026247	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Phenol sulfate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026247"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026248	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Phenylacetylglutamine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026248"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026249	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Phenylalanine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026249"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026250	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Phenyllactate (pla) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026250"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026251	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Pipecolate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026251"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026177	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Gulonate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026177"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026178	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Hippurate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026178"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026179	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Histidine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026179"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026180	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Homoarginine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026180"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026181	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Homocarnosine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026181"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026182	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Homostachydrine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026182"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026183	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Homovanillate (hva) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026183"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026184	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Hydroxy-cmpf levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026184"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026185	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Hydroxyasparagine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026185"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026186	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Indoleacetate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026186"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026187	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Isobutyrylcarnitine (c4) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026187"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026188	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Isocitrate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026188"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026189	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Isoleucine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026189"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026190	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Isovalerate (i5:0) levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026190"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026191	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Kynurenate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026191"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026192	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Leucine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026192"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026193	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Maleate levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026193"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026194	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Mannitol/sorbitol levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026194"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026195	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Mannose levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026195"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026196	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Methionine levels"	"metabolite measurement"	-	"291 European"		0	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026196"	no	no	"Genome-wide genotyping array"	33437055		NA
"Panyard DJ"	GCST90026197	2021-01-12	"Commun Biol"	"Cerebrospinal fluid metabolomics identifies 19 brain-related phenotype associations."	"Methionine sulfone levels"	"metabolite measurement"	-	"291 European"		1	"http://ftp.ebi.ac.uk/pub/databases/gwas/summary_statistics/GCST90026001-GCST90027000/GCST90026197"	no	no	"Genome-wide genotyping array"	33437055		NA
